Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
DRC,20,12,46,21.8958904109589,1.66666666666667,2.10085085085085,25,5-14
DRC,17,12,74,22.2904109589041,1.41666666666667,3.31981317600787,26,5-14
DRC,26,12,88,22.0931506849315,2.16666666666667,3.98313492063492,27,5-14
DRC,28,12,173,22.1260273972603,2.33333333333333,7.81884596334818,28,5-14
DRC,15,12,54,22.0931506849315,1.25,2.44419642857143,29,5-14
DRC,14,12,69,22.1917808219178,1.16666666666667,3.10925925925926,30,5-14
DRC,28,12,33,22.2904109589041,2.33333333333333,1.48045722713864,31,5-14
DRC,14,12,54,22.2904109589041,1.16666666666667,2.42256637168142,53,5-14
DRC,32,12,132,22.2575342465753,2.66666666666667,5.93057607090105,56,5-14
DRC,41,12,40,22.158904109589,3.41666666666667,1.80514342235411,60,5-14
DRC,30,12,130,22.2904109589041,2.5,5.83210422812193,63,5-14
DRC,54,12,133,22.2575342465753,4.5,5.97550467749878,64,5-14
DRC,11,12,37,22.2575342465753,0.916666666666667,1.6623584441162,68,5-14
DRC,4,12,83,22.2575342465753,0.333333333333333,3.72907434761202,93,5-14
DRC,10,12,63,22.2904109589041,0.833333333333333,2.82632743362832,120,5-14
Kenya,0,12,3,20.9753424657534,0,0.143025078369906,66,5-14
Kenya,58,12,98,21.041095890411,4.83333333333333,4.65755208333332,71,5-14
Kenya,0,12,3,20.9753424657534,0,0.143025078369906,73,5-14
Kenya,5,12,5,20.7123287671233,0.416666666666667,0.241402116402116,78,5-14
Kenya,5,12,15,21.041095890411,0.416666666666667,0.712890624999999,85,5-14
Kenya,2,12,1,21.041095890411,0.166666666666667,0.0475260416666666,88,5-14
Kenya,0,12,3,21.041095890411,0,0.142578125,96,5-14
Kenya,4,12,3,20.5479452054795,0.333333333333333,0.146,98,5-14
Kenya,0,12,1,20.9424657534247,0,0.0477498691784405,103,5-14
Kenya,4,12,2,21.041095890411,0.333333333333333,0.0950520833333331,104,5-14
Kenya,0,12,2,21.0082191780822,0,0.0952008346374543,105,5-14
Kenya,1,12,0,21.0082191780822,0.0833333333333333,0,106,5-14
Kenya,2,12,8,21.0082191780822,0.166666666666667,0.380803338549817,111,5-14
Kenya,0,12,6,21.0082191780822,0,0.285602503912363,123,5-14
Kenya,4,12,0,20.7452054794521,0.333333333333333,0,126,5-14
Lesotho,2,12,3,18.9369863013699,0.166666666666667,0.158420138888889,3,5-14
Lesotho,0,12,0,18.8712328767123,0,0,36,5-14
Lesotho,2,12,1,18.6082191780822,0.166666666666667,0.0537396937573616,62,5-14
Lesotho,0,12,0,18.5095890410959,0,0,69,5-14
Lesotho,0,12,2,17.786301369863,0,0.112446087492298,72,5-14
Lesotho,3,12,4,18.9698630136986,0.25,0.210860774119007,74,5-14
Lesotho,6,12,13,18.5095890410959,0.5,0.702338661930136,76,5-14
Lesotho,9,12,10,18.8383561643836,0.75,0.530831878999417,79,5-14
Lesotho,2,12,0,18.5095890410959,0.166666666666667,0,80,5-14
Lesotho,3,12,4,18.8383561643836,0.25,0.212332751599767,81,5-14
Lesotho,1,12,2,16.7013698630137,0.0833333333333333,0.119750656167979,82,5-14
Lesotho,2,12,0,18.9698630136986,0.166666666666667,0,90,5-14
Lesotho,28,12,6,18.9041095890411,2.33333333333333,0.317391304347826,100,5-14
Lesotho,0,12,1,17.8191780821918,0,0.0561193111931119,107,5-14
Lesotho,2,12,2,18.6082191780822,0.166666666666667,0.107479387514723,109,5-14
Lesotho,9,12,11,18.5095890410959,0.75,0.59428656009473,110,5-14
Lesotho,3,12,1,17.1287671232877,0.25,0.0583813179782469,112,5-14
Lesotho,4,12,1,18.4109589041096,0.333333333333333,0.0543154761904762,116,5-14
Lesotho,4,12,5,18.2794520547945,0.333333333333333,0.273531175059952,122,5-14
Malawi,4,12,24,23.9342465753425,0.333333333333333,1.00274725274725,1,5-14
